batch,scenario_id,category,model_name,deterministic_grade,extraction_status,helper_status,bert_precision,bert_recall,bert_f1,candidate_text_length_chars,reference_text_length_chars,source_run_id,reference_source,candidate_source,candidate_text_hash,reference_text_hash
V4,SR_TWIN_001,Special Relativity,Gemma 3 12B IT,PASS,OK,OK,0.4809366464614868,0.8577172160148621,0.6635489463806152,1094,863,f8fc8c1d-de26-445b-afc1-189f7ca41841,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1dcca9bebba33d38a09cb6fdb0ade4b46cf3de69db9ad0f05dc67db7b59b4443,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Gemma 3 27B IT,FAIL,OK,OK,0.5065883994102478,0.9259042739868164,0.7089493274688721,1081,863,e393f274-ca90-4884-a598-72d0a544a214,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,fda5571e6003d1f7f56e4217131fbd8b3f56150b6700e08e882b4107715f3d86,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Gemma 4 31B IT,PASS,OK,OK,0.5335224866867065,0.9373946785926819,0.7287158370018005,1077,863,6e7e34c6-5aed-4b2b-a274-52a989157449,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b7f9827ba1b1cbbd7ab4dd107d7b4a98a3599b860bf36c4d8791ca2c1f4556fa,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Granite 4.1 8B,PASS,OK,OK,-0.3416900634765625,0.026190105825662613,-0.16293056309223175,2508,863,660bac8a-431e-4e1e-a1b0-4327460893b8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,157aa06554ab00345d63ed91215fcdf51b9a5af1e90357dee7f594961ea08068,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Llama 3.1 8B Instruct,PASS,OK,OK,0.4865085482597351,0.8512871861457825,0.663516104221344,1061,863,e4b0002a-0a46-40ec-9d3e-b250bc767a85,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a28687f5fc3ee2100dfb9e39cce12b35a5951af22ac6f9059278b16f23507be6,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Ministral 3 8B,PASS,OK,OK,0.4854101538658142,0.8894052505493164,0.6806772947311401,1088,863,6d501bde-1cd3-4665-a659-90dc6642c4eb,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3e45fa833624bbb2262792889777b3b25077c490809e1aa4d57afe0f8f8519b2,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Mistral NeMo 12B,FAIL,OK,OK,0.5035001635551453,0.8785713911056519,0.6853037476539612,1066,863,063e679c-7ca5-4ff4-b22f-9e6dbfbb775f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f1e879e919920cc8a6a1d8231509441b0c7b016fe8e2fa7bbd7cb46be5826b2c,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.5427454113960266,0.9434260129928589,0.7364532351493835,1076,863,64764691-9526-41c1-b9f7-85d4db8caf05,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d518661c274b6dd1657040de4a9f31a5721fa0d57b5eaa1db8c3f425c85a0247,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.5935437679290771,0.8881212472915649,0.7374431490898132,867,751,35cbf917-fdbe-4d9a-ad8e-72e1515207f8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f92f8d90d268805beb635c405075eb2ee022884dc5c5beb3c43238b0cfe83397,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.5938812494277954,0.8927854299545288,0.7398287653923035,871,751,1c025782-1745-4b84-8da5-82a9a85a1fb9,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ef3440fa1948f8f812aa76893c0fe95abc6033d84606ec6ff6b8989cd3a314af,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.3976878225803375,0.7180402874946594,0.5539253354072571,928,751,1080327a-aefa-4292-9f3b-922c1e3ba116,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,dbfa1d2009b4320f8e4f4c5dafcabf9959df06de51fe7021420412a9ef0ec1c1,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.40869084000587463,0.253617525100708,-0.09831004589796066,1582,751,c135ca95-a9ca-4c99-aecc-4d07f769530b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,84d47f2950f37f2f4279df255c0b15d5f55dee5f0b1d8069a51421233649e067,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.5631220936775208,0.8455830216407776,0.701306939125061,877,751,fba33b1e-020a-44db-9c7f-9f60b5d06de4,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,6d034c7260b7868d411305c52cdf892433c90a6b89c85c86c01bc60b62c29fb6,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Ministral 3 8B,FAIL,OK,OK,0.25636225938796997,0.6337046027183533,0.43933701515197754,967,751,a293ece1-1ae2-4e4f-baf4-afbd9c960aaa,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b5f3e06bfffd653861ee0efd11e68aa4d0d783c3de212fc1f9266990e6ce401c,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.019187700003385544,0.49044662714004517,0.24535715579986572,1398,751,a9f5c35a-ab37-4053-b796-3f9bc9da5c12,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f3855e8d9bd9ac90563265513013c2b1d27b6f02476889fb92695bdae94c7423,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.5910109281539917,0.8893094062805176,0.7366743087768555,871,751,da4ea072-41a1-4b37-b488-090c88c329b3,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1fc4369edfacd2d16b1c85e814748ad2df62d51eaa70ec86f743727fd0df5cda,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V5,CM_TOP_001,Classical Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.514950692653656,0.9188004732131958,0.7101405262947083,880,661,1b84f29d-7262-4118-892c-163d9f57dd84,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,26cafdc21c524bb30c928f41e019e03cf4b618288263a2d0507c8d8faf0ca4ae,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.526069700717926,0.9258169531822205,0.7193503379821777,881,661,cd5a9180-abc6-4daf-b94f-60c94887ce90,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d4d29a7bcdd46d6fc2f5876e76b8fca6f7b6497425ea8e8491b18b8f1d6e1ab9,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.545297384262085,0.9343310594558716,0.7335876822471619,859,661,854903a7-b5b2-4b1e-b220-26c3c840d410,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7f986990a6b344e5dbc551ddefb5642d8947d90c96ab8cfca1d1714a34b0a9e7,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.37931057810783386,0.0025744058657437563,-0.19409604370594025,2663,661,5662b68d-3be1-4094-aa82-9419c9d43619,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,01f076ebeef6c1054411d8f7086441a3b07dd526525ec39f28f71acf87d36c1a,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.4945683479309082,0.8743472099304199,0.6785714030265808,843,661,09da2552-f5c9-4b6d-a531-830e1a95ff6b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,04440a9cfb69bf0d48737b0ed20c4761d6bb93d455feac8cef506a41b7cb0b9d,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Ministral 3 8B,PASS,OK,OK,0.35506531596183777,0.7781667113304138,0.5592065453529358,928,661,4e577879-1904-4de8-bf8a-9b6ac84bd4a2,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,761fb7f82281c11670430d4abd819acf3e80d886b7d5a81ccd8f1fb809ba6bea,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.46433839201927185,0.8720030784606934,0.6613144874572754,865,661,9cabff0f-1401-4d81-a9ab-0c356b747793,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,90f0d4f28b497175357918a33f9b4a21e20a001b17178cef609131b294f40458,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.5451130867004395,0.9374951124191284,0.7349618077278137,858,661,eaf76ad0-3478-4749-b146-8154a4f1230d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b087b3813ab5ebb1c27c224f82105a3b1c0f5c83ab5d9c96311a5d854fcad15c,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,COS_AGE_001,Cosmology,Gemma 3 12B IT,FAIL,OK,OK,0.4612933099269867,0.8101143836975098,0.6308503746986389,922,659,0230819a-56b1-4d17-86d3-5f6eca9cc205,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1f2f2357576846ca0f754fc6f10a16aa2fd71fbd87dff040a29a15df2a0f6183,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Gemma 3 27B IT,FAIL,OK,OK,0.585357666015625,0.8993495106697083,0.7384436726570129,838,659,672d5859-333f-4a64-a9bf-0605af9f8987,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e16853f621f111811e3c1d75a42abbbc1cb9540aee9219eb709dbc86c6418ad7,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Gemma 4 31B IT,PASS,OK,OK,0.6092085242271423,0.92531818151474,0.7632734179496765,831,659,2c993c72-2e8e-41bc-a7d5-788e67e106ce,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ddaaa1246954dc16e830a297dc917fba3b87d3acc2ec2fd84923b71e7143395b,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Granite 4.1 8B,FAIL,OK,OK,-0.3657761216163635,-0.04043776914477348,-0.20672689378261566,2781,659,794326a8-04c8-49f0-b4e8-231b02e63bd8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b4071ec1714a4a9c41aaaa8172cda7b6f7e93eedf8625e449a22d1744cdf50ae,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Llama 3.1 8B Instruct,FAIL,OK,OK,0.48599773645401,0.7680261731147766,0.6240541338920593,865,659,eda681ea-d13b-404a-a57e-8235c4fdbc8c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c58c0e500bbb52a694a2d2f086cff510b2c883614ace0e839908af7505ba0299,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Ministral 3 8B,FAIL,OK,OK,-0.03562924638390541,0.25651949644088745,0.10767484456300735,1351,659,808620c4-f820-4f45-9bed-e9794424c240,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,6cdd66e3fece91755093b9bea6296510d31dd8b080963d0325eff23ed4a24ca9,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Mistral NeMo 12B,FAIL,OK,OK,0.5652163028717041,0.8644995093345642,0.7113699316978455,822,659,5f80e95a-cfa7-40e3-8d99-042b87848d45,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a00e4b6f33f708b04da8c47145e21769587d93e2c43f0e696497750d9cf64d57,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.5871529579162598,0.8988914489746094,0.7391736507415771,824,659,1ee8b3c0-af92-4328-a2c2-8a46d9dacbde,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3cb3a3aa47e44808a66ec8f4f0bffde9207fba405b0ad7748b5e4bb79bae1bf1,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,GR_CHIRP_001,General Relativity,Gemma 3 12B IT,FAIL,OK,OK,0.5350938439369202,0.789943277835846,0.6601755619049072,976,609,4e501fd1-d63b-49da-8762-bb963ff46a61,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,dee471d70952117ac71fe7fc0341c8ea5964205c0439e9cbfa37f91116591b57,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Gemma 3 27B IT,FAIL,OK,OK,0.09001179039478302,0.31532686948776245,0.20150361955165863,1131,609,6ecc80ca-aa29-4a0d-bf5b-af046104b848,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e4ac66062db366d3b5c48ced7aa4f868909e2f5e9a28027bbd1fd3d879ad03d9,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Gemma 4 31B IT,FAIL,OK,OK,0.010278177447617054,0.0463506244122982,0.02982841245830059,1437,609,d1f4f249-9011-47a1-bde1-4890e97d7e39,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c256ea49d72c4f22a0de182eb23477dee9ef39081f8664c64df561cc665a53c9,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Granite 4.1 8B,FAIL,OK,OK,-0.2022828906774521,-0.07105331867933273,-0.13571414351463318,2691,609,faa97c59-e8d6-45c9-9b0f-ead2481fab1a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7306dc01ab764f2b608a397b7016e4b6df0ea16729603ae5817d2d2c2be6744a,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Llama 3.1 8B Instruct,FAIL,OK,OK,0.6248233318328857,0.8742347359657288,0.7472094893455505,757,609,3d984907-45c2-4187-9ae5-11c26b7157d7,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b6fceef9a7e07b0e63839d0fa5ec9b297a7835696d0fda6971428ecb045fe066,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Ministral 3 8B,FAIL,OK,OK,0.4190645217895508,0.7176544070243835,0.5650227665901184,864,609,d6939d4f-3d1a-4d7a-b2d1-77a6c8cfd9cd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0287b674f715e68f5d65fdd046997282eed1e30701c9b679bce0c776b1f691a3,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Mistral NeMo 12B,FAIL,OK,OK,0.5027074217796326,0.726554811000824,0.6130079627037048,751,609,8c115d74-c955-4798-9fee-364d3e420629,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a6cd776a6712fc60358a97e49e289d76a11f60b7a759b4f4a2e8a71afbe88b04,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.6347686648368835,0.9211721420288086,0.7747526168823242,785,609,6829aa30-fc54-4ffc-9602-72f72f6cd43d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c750a0790faf3f13bccd486ec8cdae422ac69182071e67ab38a30ce47d771d0b,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 12B IT,PASS,OK,OK,0.5096638798713684,0.8355701565742493,0.6684275269508362,817,668,3733c22f-f895-4fe5-9154-889f49fc2a72,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,14c6222f080a83b36f3e5da854ff9ec3ae5801951341ff4b483a419a572c962e,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 27B IT,PASS,OK,OK,0.5625037550926208,0.9191570281982422,0.7356642484664917,837,668,7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,196cdc65418bd05da8d2b281fa5e4ca03cfc0d3070f21a183a607ca4b64a4821,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 4 31B IT,PASS,OK,OK,0.5620222687721252,0.9144864082336426,0.7332203984260559,844,668,910216b0-43d4-41af-94f0-5fa74f3f2b66,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,534b27ddf409115afc9580279c6fee52fa48e04e0fe479a7728273d31d2a08b0,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Granite 4.1 8B,PASS,OK,OK,-0.26262786984443665,0.09661662578582764,-0.08787588030099869,1880,668,61b3ada8-c08a-4081-8967-4f6ba358fb6c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,fab9b3ddb48fc3c14a29f355fbf99eecf6ee8af502446600a860b9db3e6768bc,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Llama 3.1 8B Instruct,PASS,OK,OK,0.5335451364517212,0.8679136633872986,0.6962704658508301,835,668,613764e6-bc45-4e8d-9e78-630521ca2a16,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3a14e2ac1ccad2049351d03246d5c5716b5eea6b32b15ccad7cbdeb6c7dc7e3a,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Ministral 3 8B,PASS,OK,OK,0.5627202391624451,0.9174902439117432,0.7349982261657715,844,668,03a1c01a-e98f-4fee-b8b4-d5a5ebfbdc9d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bf17e893b5e68ef40b37973b8065122c5a15f480c6ff0b1aa24f23b4940785e8,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,OK,OK,0.5184768438339233,0.8490940928459167,0.679449737071991,845,668,68d0c843-5e37-4256-a9d7-76a6d8498500,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a65c466b2e506c555c71a8ae41ce0472f1d25ea07ab1a857fad8a08d09ca03fa,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.5607643723487854,0.9176957607269287,0.7340563535690308,845,668,4d767961-f12d-44d9-b1b8-1038e181b506,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e4bc75e3ed83a1e6f683204c3e18f03b058352889b7a921e687e6418b2db8de7,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 12B IT,PASS,OK,OK,0.5357199907302856,0.9069082140922546,0.715694010257721,908,714,46f28589-617c-4397-9153-8946229945fd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ced7b4a3ba44dcd759b9a045b5bda48a47e13addcc1d27e2fd9e759f491df099,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 27B IT,PASS,OK,OK,0.5535220503807068,0.905174970626831,0.7243458032608032,877,714,94d1a3ae-d1d8-4d8b-8970-f8d9afe37b06,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f2f31117e57cb09ff0ff03aa85dfc68ec32d7f19fd8f93616089147a470b5bae,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Gemma 4 31B IT,PASS,OK,OK,0.5631574392318726,0.9251547455787659,0.7388190627098083,886,714,2269ab6d-3ceb-455f-a66f-7fe8faa2eb8b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d2198692485bab4911238a14a778e1d7fc0cb3a31e578d784e92ce30e1b99493,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Granite 4.1 8B,PASS,OK,OK,-0.17160364985466003,0.26581183075904846,0.039077017456293106,1729,714,b228b816-1a6b-44f1-a48f-78cf05579c97,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,04e477ecc66de6e07b22d96c5cd2cd42ea4e3830bf7481eb272161bd6e359ee0,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Llama 3.1 8B Instruct,PASS,OK,OK,0.4984702169895172,0.7071965336799622,0.6015188694000244,745,714,eb2fd69f-c494-4ba9-be09-ef97522fe77f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a1113e8de978b9fb77591e1c0b5cab14ec49ba67f9ae4c8580d561922a566536,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Ministral 3 8B,PASS,OK,OK,0.06262029707431793,0.5621090531349182,0.30162540078163147,1082,714,6f30af7e-f6d9-4e79-8b19-096efcab4de6,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,01d162c29ab373743d62df2cdaf6b37005acc42f92cc1077a74dbfd2fe55af50,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Mistral NeMo 12B,PASS,OK,OK,0.27379927039146423,0.5558841824531555,0.41208598017692566,1149,714,515d6719-9a51-42a2-8a2f-90098293df92,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,fecdc366c25c09b0de525018ac02245774e6e3dcf1629f72ad4953c78b2a9bc8,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QI_CLONE_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.5425561666488647,0.9114804863929749,0.7214685678482056,885,714,1df804d6-a5b4-4ea3-ac8b-ba99c928f420,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ba0c4bab60a8ec6ae78c1f20660ee9c33c501d15c1b165044ff3a2a0969dc820,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9
V5,QM_RT_001,Quantum Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.579842746257782,0.8530063033103943,0.7135948538780212,1029,867,bcbdf68a-a219-4179-9226-2cb50ec078cd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d38aa1ee17f586f8b2d86f42d6a3aefbf0ac681324ff8bbf62819fbc19531cd8,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6
