batch,scenario_id,category,model_name,deterministic_grade,extraction_status,helper_status,bert_precision,bert_recall,bert_f1,candidate_full_text_length_chars,candidate_no_final_text_length_chars,reference_full_text_length_chars,reference_no_final_text_length_chars,candidate_removed_chars,reference_removed_chars,final_block_removed_candidate,final_block_removed_reference,source_run_id,reference_source,candidate_source,candidate_no_final_text_hash,reference_no_final_text_hash
V4,QI_HOLEVO_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,OK,OK,0.9367397427558899,0.9083393812179565,0.9226306676864624,886,715,726,726,171,0,True,False,cb6bf16d-0fdc-4ac2-8b99-584645552174,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,070664d10c5df0b09af8690090c70d7cd41008ef894be04c01564767add6fd1d,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.8484241962432861,0.8927454948425293,0.870711624622345,971,770,726,726,201,0,True,False,e01cab6c-c9b8-4596-9bb8-f2a679b4b0b0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4d502de63136dee72f925f4f7bbf7c2ea39817f47da3dc822c248112dd6934ef,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QM_AB_001,Quantum Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.9202572107315063,0.9028524160385132,0.9116851687431335,841,663,670,670,178,0,True,False,a84c9bda-d79c-414d-bef6-54044e441444,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8783d5163f1040e0b4910c6d1ff1c7b9193ccc1ee888639fc5d2d7ea275ded53,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.9236071705818176,0.9271030426025391,0.9254761338233948,842,670,670,670,172,0,True,False,11e2b649-bad4-4438-8add-32ce29e75176,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1c36d9ad598edf65449f0d0183524b11025509b69d8a902987effc86d1f53bc2,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.9703798890113831,0.968816339969635,0.9696474671363831,842,667,670,670,175,0,True,False,3c234c35-9365-43b8-81e9-98f5b0ac5e2f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,64669ef7f4d969813eec2475241c89ce0f3a3d0652cc3edbb0fc59f65cdffcb0,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.35353392362594604,0.02004874311387539,-0.1721431463956833,1508,1341,670,670,167,0,True,False,9fc843b5-b6bd-412e-9421-9525b76fb61a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,6b4363fe92c1aa262e78641c044a01fedfee52fef8bc6e8c06ff5cefad735aa8,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.8774380087852478,0.82777339220047,0.8527378439903259,804,635,670,670,169,0,True,False,0dc7c9f3-a23b-4f8a-888f-b851d0d9fcf5,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1e20b6fb3c16da82adbdae867e71544377a05fd80e90d91674a5fe060b93d865,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Ministral 3 8B,FAIL,OK,OK,0.9207146167755127,0.9211378693580627,0.9210545420646667,838,666,670,670,172,0,True,False,18568238-1307-480c-8ad5-578fb5bb8a74,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,5ce3350490429661a1197b027716c1bd737e6d4ac90d9412587d06160f3d9525,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.915753960609436,0.915523886680603,0.9157761931419373,834,664,670,670,170,0,True,False,99eb6948-8aa7-4cad-9751-aeacbf3f4ef3,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e232548857cef4b780fad3f8dbfdedcbb40219b4a31c1970f1cd85c96c8a2e20,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.9122766256332397,0.9111168384552002,0.9118402004241943,835,662,670,670,173,0,True,False,49d13997-4d21-4608-87e8-5450a2ba9422,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,380fa0df9ef11e4f2270f29ce1a1bd8a368175ccfe35bc1a9233fd00052b4edd,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,SR_TWIN_001,Special Relativity,Gemma 3 12B IT,PASS,OK,OK,0.88010174036026,0.8857109546661377,0.8830952644348145,1094,883,863,863,211,0,True,False,f8fc8c1d-de26-445b-afc1-189f7ca41841,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,006e7927f0e5df4cf0059e71894f65c52e5ffaa77977fd2a33332760cfd8a017,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Gemma 3 27B IT,FAIL,OK,OK,0.9647315740585327,0.9669083952903748,0.9658753871917725,1081,866,863,863,215,0,True,False,e393f274-ca90-4884-a598-72d0a544a214,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b9d899e253151b275f785a99457d4706a990ecbd07b32a3944f1350f70cbf7e2,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Gemma 4 31B IT,PASS,OK,OK,0.9761919975280762,0.9782003164291382,0.9772330522537231,1077,866,863,863,211,0,True,False,6e7e34c6-5aed-4b2b-a274-52a989157449,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bbfe2cc4eeab8d80e4ff47ea781f4d7b1c1fa25dc21d3d622179c9e9ff35b34d,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Granite 4.1 8B,PASS,OK,OK,-0.3416900634765625,0.026190105825662613,-0.16293056309223175,2508,2297,863,863,211,0,True,False,660bac8a-431e-4e1e-a1b0-4327460893b8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8e7def07079bd97301faa99114eead2400ecb2f7ba0c98c8f288f016254a5b63,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Llama 3.1 8B Instruct,PASS,OK,OK,0.9125670194625854,0.8859270811080933,0.8993799090385437,1061,851,863,863,210,0,True,False,e4b0002a-0a46-40ec-9d3e-b250bc767a85,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,229c22a63ecbba45ab87ab939d0d5cc7ab7037e604381a1e3d4a8148645c406e,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Ministral 3 8B,PASS,OK,OK,0.9090567827224731,0.9218905568122864,0.9156041741371155,1088,872,863,863,216,0,True,False,6d501bde-1cd3-4665-a659-90dc6642c4eb,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,755d78833ce841041a523017da4a3427d14c3d22f21160f7134db27f3d3c5aed,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Mistral NeMo 12B,FAIL,OK,OK,0.921127438545227,0.9076249003410339,0.914507269859314,1066,855,863,863,211,0,True,False,063e679c-7ca5-4ff4-b22f-9e6dbfbb775f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,87426e96821e9f3daa91edc05c753db4626c4973517d9654ccfe943033879cc9,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,SR_TWIN_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.9761919975280762,0.9782003164291382,0.9772330522537231,1076,866,863,863,210,0,True,False,64764691-9526-41c1-b9f7-85d4db8caf05,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bbfe2cc4eeab8d80e4ff47ea781f4d7b1c1fa25dc21d3d622179c9e9ff35b34d,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.9484640955924988,0.9344343543052673,0.9415361285209656,867,745,751,751,122,0,True,False,35cbf917-fdbe-4d9a-ad8e-72e1515207f8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4bfdcddcfddbcfed380044971db5f6c7a94d58ebb7b2a2878c5a5b2a4c8bf4a2,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.9484389424324036,0.9392485618591309,0.9439312815666199,871,747,751,751,124,0,True,False,1c025782-1745-4b84-8da5-82a9a85a1fb9,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,17a1d2b9810576956e2361a46191415183c711264a6648af1436f793dc2ab6ef,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.6761240363121033,0.7544600963592529,0.7154849767684937,928,803,751,751,125,0,True,False,1080327a-aefa-4292-9f3b-922c1e3ba116,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,214fa22574f36f2b3f9bf9fc2067126df5958fa800cf5e56df2f20b9caa21ccd,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.40869084000587463,0.253617525100708,-0.09831004589796066,1582,1459,751,751,123,0,True,False,c135ca95-a9ca-4c99-aecc-4d07f769530b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b91940a00cca429e7b5e3ff77fd8cfd96bfacf12a5899f86e13b78b7ff5f5f49,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.9043087959289551,0.8868361711502075,0.8957289457321167,877,754,751,751,123,0,True,False,fba33b1e-020a-44db-9c7f-9f60b5d06de4,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bb4a7596c3329af2171333f166b6481c624067f54d85474ae8d814641b0041ae,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Ministral 3 8B,FAIL,OK,OK,0.46090349555015564,0.6458999514579773,0.5525745153427124,967,842,751,751,125,0,True,False,a293ece1-1ae2-4e4f-baf4-afbd9c960aaa,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,2e3fafa751527fbaf3be0093f73af4ee6b1577226684bb3016edab9788a7395d,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.14413397014141083,0.49494245648384094,0.31480538845062256,1398,1253,751,751,145,0,True,False,a9f5c35a-ab37-4053-b796-3f9bc9da5c12,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bccd8cc35945da6d66d54b7485b6811ba372591cf757e2457d701bbcbb5e882d,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.9447882771492004,0.9306880831718445,0.9378304481506348,871,747,751,751,124,0,True,False,da4ea072-41a1-4b37-b488-090c88c329b3,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,66dd1587159634ebad0f3fffdae1b4e51f2de0fd6a786301787ee407c2fa7029,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b
V5,CM_TOP_001,Classical Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.9258496165275574,0.9611433744430542,0.943536102771759,880,685,661,661,195,0,True,False,1b84f29d-7262-4118-892c-163d9f57dd84,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7cc0a61b17081cc3e7d9deb64ac47c314de9dd11a7fa05063b3c134a8b345a6b,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.927377462387085,0.9635490775108337,0.9454972147941589,881,686,661,661,195,0,True,False,cd5a9180-abc6-4daf-b94f-60c94887ce90,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4b3b60ebd90e33009f82b90f3fd0dcbb96b2fb9b910409a46cc034d00b2e6658,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.987270712852478,0.9909453392028809,0.9891250729560852,859,663,661,661,196,0,True,False,854903a7-b5b2-4b1e-b220-26c3c840d410,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,672682cbf71ae55c083652d5bab29d95db3d519ba136e2163be12b18a6fdf730,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.37931057810783386,0.0025744058657437563,-0.19409604370594025,2663,2424,661,661,239,0,True,False,5662b68d-3be1-4094-aa82-9419c9d43619,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b4819206bc7d0303e37a3a76815113dbc9d4faf464707550793c1315e59cf270,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.9337565898895264,0.9126343131065369,0.9233006238937378,843,642,661,661,201,0,True,False,09da2552-f5c9-4b6d-a531-830e1a95ff6b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,333913152026911fa7309084da1c5511df626c664d8bb6da64fcc8b720a02d1d,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Ministral 3 8B,PASS,OK,OK,0.6710176467895508,0.8033936023712158,0.7368639707565308,928,732,661,661,196,0,True,False,4e577879-1904-4de8-bf8a-9b6ac84bd4a2,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,9c9283a2f54b502fabed2fc50004c3b64c878b48db1f0fb272d5603f551141f3,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.9468541741371155,0.9129427671432495,0.929962694644928,865,634,661,661,231,0,True,False,9cabff0f-1401-4d81-a9ab-0c356b747793,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,2a57824ad79f39f94e412063ebd81d515d106d6396dc8e3c496a538d3e73cd6f,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,CM_TOP_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.979127049446106,0.9868113994598389,0.982994556427002,858,663,661,661,195,0,True,False,eaf76ad0-3478-4749-b146-8154a4f1230d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ae2cf19d6206cc46b9dbdda298ff819bab34f3fb7f1984bd46eedcd0c2fcd2ad,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612
V5,COS_AGE_001,Cosmology,Gemma 3 12B IT,FAIL,OK,OK,0.7384924292564392,0.847529947757721,0.7928316593170166,922,751,659,659,171,0,True,False,0230819a-56b1-4d17-86d3-5f6eca9cc205,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7242ed4ed5d0980982604bb0fcac8673e0f3e9c588cc783f70fb29c7a4064374,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Gemma 3 27B IT,FAIL,OK,OK,0.9388357400894165,0.950864851474762,0.9449343085289001,838,667,659,659,171,0,True,False,672d5859-333f-4a64-a9bf-0605af9f8987,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,521d4c182ab00f5efab88283b9812e051b9b9a50808dae163c4938b5e9f109ad,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Gemma 4 31B IT,PASS,OK,OK,0.981814444065094,0.9806336164474487,0.981254518032074,831,660,659,659,171,0,True,False,2c993c72-2e8e-41bc-a7d5-788e67e106ce,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0eedb294a40b5e551e5d82c4593e4dc8131a85ca62b5d35a90adce45a9f89114,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Granite 4.1 8B,FAIL,OK,OK,-0.3657761216163635,-0.04043776914477348,-0.20672689378261566,2781,2614,659,659,167,0,True,False,794326a8-04c8-49f0-b4e8-231b02e63bd8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1084ee0ea0d59e196810ef28c77123e60d72afaf928c25b11663801326684c20,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Llama 3.1 8B Instruct,FAIL,OK,OK,0.7722648978233337,0.7964988350868225,0.7847071886062622,865,693,659,659,172,0,True,False,eda681ea-d13b-404a-a57e-8235c4fdbc8c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,fb9317d42e42ac6c5782d3abe5dfbb35954e1952d2f3040a18398557c4e3517c,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Ministral 3 8B,FAIL,OK,OK,-0.03562924638390541,0.25651949644088745,0.10767484456300735,1351,1178,659,659,173,0,True,False,808620c4-f820-4f45-9bed-e9794424c240,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,0aa2e01891345b9a2477390043759ae8f6f4e45a225770dc9728ba7474d9804a,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Mistral NeMo 12B,FAIL,OK,OK,0.9314109086990356,0.9196083545684814,0.9256247878074646,822,652,659,659,170,0,True,False,5f80e95a-cfa7-40e3-8d99-042b87848d45,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,dd9e1d3f4b24d67d46ec7a26c9ba42310696e7bfd64361dcaf8b612330c7f401,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,COS_AGE_001,Cosmology,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.9485620856285095,0.9461861252784729,0.9474597573280334,824,656,659,659,168,0,True,False,1ee8b3c0-af92-4328-a2c2-8a46d9dacbde,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,fbf29ca2776b7ca136408cb2175d617eaf6c16cb6bad21fe6ebe55701b7abb31,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2
V5,GR_CHIRP_001,General Relativity,Gemma 3 12B IT,FAIL,OK,OK,0.6559681296348572,0.8133159279823303,0.7339860200881958,976,806,609,609,170,0,True,False,4e501fd1-d63b-49da-8762-bb963ff46a61,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a86214acda5f74567d15eed46517fb07ec2bb3487fe75e3717440808997e28ed,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Gemma 3 27B IT,FAIL,OK,OK,0.1740073710680008,0.3363144099712372,0.25510796904563904,1131,959,609,609,172,0,True,False,6ecc80ca-aa29-4a0d-bf5b-af046104b848,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4ebb724827928aff193c30b1f3d1a05cd8104846d992a3ed93145b38b046c5f0,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Gemma 4 31B IT,FAIL,OK,OK,0.010278177447617054,0.0463506244122982,0.02982841245830059,1437,1259,609,609,178,0,True,False,d1f4f249-9011-47a1-bde1-4890e97d7e39,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,dbdea56e8bb09f366780da3de3b5e7fa3a3341511067f4f5e8412819ef4b3f22,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Granite 4.1 8B,FAIL,OK,OK,-0.2022828906774521,-0.07105331867933273,-0.13571414351463318,2691,2519,609,609,172,0,True,False,faa97c59-e8d6-45c9-9b0f-ead2481fab1a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a75b788e767b993b15bda46154c1848316baeeebe38652a8b0dd15c3d961131f,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Llama 3.1 8B Instruct,FAIL,OK,OK,0.9233454465866089,0.9031559228897095,0.9133739471435547,757,590,609,609,167,0,True,False,3d984907-45c2-4187-9ae5-11c26b7157d7,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,595eed3625e41f9ebc058446343d3d7e49f099e49a18a267278e550a2ed31d09,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Ministral 3 8B,FAIL,OK,OK,0.6196451783180237,0.7403026223182678,0.6798491477966309,864,695,609,609,169,0,True,False,d6939d4f-3d1a-4d7a-b2d1-77a6c8cfd9cd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,929c58f4c599be12a07f098aa0e20ff79cc56ca4fde34d02045777b09323b067,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Mistral NeMo 12B,FAIL,OK,OK,0.7587767839431763,0.7464097142219543,0.7529882788658142,751,582,609,609,169,0,True,False,8c115d74-c955-4798-9fee-364d3e420629,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7cd52c4e53ff913723c0877c44ae7801e8b4c44064ae66570224adcd18e2c248,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,GR_CHIRP_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.9510633945465088,0.956637978553772,0.9539243578910828,785,611,609,609,174,0,True,False,6829aa30-fc54-4ffc-9602-72f72f6cd43d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,09f23a24297fb99ff8dfd571c5096c32393a8d81d4757f902be7663d59403c83,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 12B IT,PASS,OK,OK,0.9242952466011047,0.8876309394836426,0.9060574769973755,817,640,668,668,177,0,True,False,3733c22f-f895-4fe5-9154-889f49fc2a72,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8e9f1e2fae4ca7679ae339b6b3b226063fefbb61e7260c148bf5d3eb98495d96,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 27B IT,PASS,OK,OK,0.9703930020332336,0.9667018055915833,0.9685982465744019,837,662,668,668,175,0,True,False,7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b3218c96365c0dc974ec39a99dc655536afd67125b5e2b3db98e85f518edf3c0,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 4 31B IT,PASS,OK,OK,0.9788790345191956,0.9750167727470398,0.9769847989082336,844,666,668,668,178,0,True,False,910216b0-43d4-41af-94f0-5fa74f3f2b66,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,5cf6797bd728e75bf5d124ccf253c224087f1ab077627e6561dfd0504d051837,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
V5,QFT_YUKAWA_001,Quantum Field Theory,Granite 4.1 8B,PASS,OK,OK,-0.26262786984443665,0.09661662578582764,-0.08787588030099869,1880,1706,668,668,174,0,True,False,61b3ada8-c08a-4081-8967-4f6ba358fb6c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,5a776fbd00e3dc174bc91c695e4d835cf7e98e7e3120f4d9ed132780aab765a7,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2
